DryBulbTemperature,DewPointTemperature,RelativeHumidity,AtmosphericPressure,ExtraterrestrialHorizontalRadiation,ExtraterrestrialDirectNormalRadiation,HorizontalInfraredRadiationIntensityfromSky,GlobalHorizontalRadiation,DirectNormalRadiation,DiffuseHorizontalRadiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,WindDirection,WindSpeed,Total Sky Cover,Opaque Sky Cover,PrecipitableWater,AerosolOpticalDepth,SnowDepth,OccupancySchedule,hours,dayofw,months,datee,holiday_bool,holiday_name,Heating,
-11.9,-16.8,67,98840,0,9999,210.4195457,0,0,0,0,0,0,2,4,0,7,0,0,1,0.05,23,2,12,2010-12-15,0,,3.402580911,-0.258035468
-12.6,-17,70,98840,0,9999,208.0039041,0,0,0,0,0,0,2,4,6,7,0,0,1,0,0,3,12,2010-12-16,0,,4.336426912,-0.930154812
-13,-17.3,70,98860,0,9999,206.4778048,0,0,0,0,0,0,2,4,8,7,0,0,1,0,1,3,12,2010-12-16,0,,4.042016658,-0.783590405
-13.5,-17.6,71,98880,0,9999,204.644739,0,0,0,0,0,0,2,4,0,7,0,0,1,0,2,3,12,2010-12-16,0,,5.793674689,-0.470194034
-14.1,-17.8,74,98910,0,9999,202.593762,0,0,0,0,0,0,2,4,3,7,0,0,1,0,3,3,12,2010-12-16,0,,5.032701164,-0.949137169
-14.5,-17.9,75,98940,0,9999,201.2626613,0,0,0,0,0,0,2,4,8,7,0,0,1,0,4,3,12,2010-12-16,0,,7.171036733,0.775717617
-14.9,-18,77,98940,0,9999,199.9383263,0,0,0,0,0,0,1,6,9,7,0,0,1,0,5,3,12,2010-12-16,0,,7.894583139,0.999175872
-16,-18.8,79,98960,0,9999,195.9095079,0,0,0,0,0,0,2,4,7,7,0,0,1,0.1,6,3,12,2010-12-16,0,,12.21914177,-0.340293346
-17.1,-19.6,81,98950,3,9999,191.9437539,0,0,0,0,1000,0,2,6,1,7,0,0,1,0.1,7,3,12,2010-12-16,0,,11.11692238,-0.992646351
-17.6,-20,81,98970,141,9999,179.2034957,48,0,0,5,2,4,1,6,9,1,0,0,1,0.3,8,3,12,2010-12-16,0,,15.32923542,0.369738767
-17.2,-19.7,81,98990,323,9999,180.5527898,148,400,24,11,3,10,2,4,8,1,0,0,1,0.3,9,3,12,2010-12-16,0,,8.478152456,0.81144799
-15.9,-19,77,99010,457,9999,184.7835344,236,649,46,29,40,16,2,4,0,1,0,0,1,0.308116808,10,3,12,2010-12-16,0,,6.428326165,0.144631808
-14.7,-18.5,73,99020,533,9999,194.630036,375,111,99,33,36,19,2,4,4,4,0,0,1,0.3,11,3,12,2010-12-16,0,,4.756498667,-0.999027325
-13.9,-18.2,70,98990,547,9999,197.2943077,391,79,115,24,9,21,3,4,5,4,0,0,1,0.102705603,12,3,12,2010-12-16,0,,5.422902,-0.758027373
-12.5,-16,75,98940,498,9999,193.4308659,356,786,61,20,6,18,3,7,3,0,0,0,1,0.1,13,3,12,2010-12-16,0,,4.204496436,-0.873771381
-11.8,-15.7,73,98920,388,9999,195.7535882,230,740,55,10,0,10,4,4,5,0,0,0,1,0.102705603,14,3,12,2010-12-16,0,,3.378706709,-0.234898413
-11.4,-15.6,71,98910,226,9999,207.1854825,112,626,41,6,0,6,4,6,8,4,0,0,1,0.1,15,3,12,2010-12-16,0,,2.174017425,0.823512568
-11.5,-14.9,76,98900,39,9999,213.3302926,12,0,33,1,0,1,3,6,7,7,0,0,1,0.1,16,3,12,2010-12-16,0,,4.854281897,-0.989950079
-11.1,-14.7,75,98930,0,9999,214.8092611,0,0,0,0,0,0,2,9,7,7,0,0,1,0.05,17,3,12,2010-12-16,0,,7.536319603,0.94996827
-11.2,-13.7,82,98900,0,9999,215.3315892,0,0,0,0,0,0,2,7,2,7,0,0,1,0.05,18,3,12,2010-12-16,0,,12.03279766,-0.508612878
-11.1,-13.3,84,98860,0,9999,216.0004676,0,0,0,0,0,0,3,6,0,7,0,0,1,0,19,3,12,2010-12-16,0,,8.644921433,0.703177416
-10.8,-12.8,85,98830,0,9999,217.4176829,0,0,0,0,0,0,4,6,5,7,0,0,1,0,20,3,12,2010-12-16,0,,13.34106239,0.69949584
-10.5,-12.6,85,98830,0,9999,218.5853176,0,0,0,0,0,0,4,4,0,7,0,0,1,0,21,3,12,2010-12-16,0,,9.606561706,-0.180784214
-10.5,-13,82,98810,0,9999,218.2434281,0,0,0,0,0,0,2,9,2,7,0,0,1,0,22,3,12,2010-12-16,0,,13.39236397,0.735221468
-10.6,-13.3,80,98790,0,9999,217.6546853,0,0,0,0,0,0,2,9,3,7,0,0,1,0,23,3,12,2010-12-16,0,,15.13063746,0.545785118
-10.9,-13.6,80,98760,0,9999,216.405523,0,0,0,0,0,0,2,9,5,7,0,0,1,0,0,4,12,2010-12-17,0,,19.02214023,0.171728836
-11.4,-14,81,98770,0,9999,202.0946043,0,0,0,0,0,0,3,9,1,1,0,0,1,0,1,4,12,2010-12-17,0,,16.29383257,-0.552923921
-11.6,-14,82,98770,0,9999,201.4772863,0,0,0,0,0,0,4,6,6,1,0,0,1,0,2,4,12,2010-12-17,0,,19.2034244,0.346529176
-11.4,-13.9,82,98760,0,9999,214.5050766,0,0,0,0,0,0,3,7,1,7,0,0,1,0,3,4,12,2010-12-17,0,,14.75551891,0.814834915
-11.1,-13.4,83,98730,0,9999,209.9613128,0,0,0,0,0,0,3,6,9,4,0,0,1,0,4,4,12,2010-12-17,0,,18.70707791,-0.14199645
-10.8,-13.3,82,98720,0,9999,216.9918622,0,0,0,0,0,0,3,7,7,7,0,0,1,0,5,4,12,2010-12-17,0,,34.81596167,-0.255575069
-10.6,-12.8,84,98730,0,9999,218.0818067,0,0,0,0,0,0,3,7,5,7,0,0,1,0.05,6,4,12,2010-12-17,0,,69.38185444,0.263661502
-10.1,-12.1,85,98720,2,9999,220.349926,0,0,0,0,1000,0,3,6,8,7,0,0,1,0.05,7,4,12,2010-12-17,0,,126.8448421,0.92503813
-9.8,-12.2,83,98730,138,9999,221.2712577,33,0,0,5,1,5,3,7,9,7,0,0,1,0.05,8,4,12,2010-12-17,0,,115.8997289,0.332732105
-9.7,-12.1,83,98740,321,9999,221.6940314,102,0,20,14,11,11,3,7,2,7,0,0,1,0.05,9,4,12,2010-12-17,0,,109.5135379,0.427933383
-9.4,-12.4,79,98750,455,9999,222.4459465,254,0,35,15,1,15,3,7,7,7,0,0,1,0.05,10,4,12,2010-12-17,0,,104.9903135,-0.968155739
-9.2,-12.2,79,98730,532,9999,217.1380326,316,106,98,20,2,19,3,7,8,4,0,0,1,0.05,11,4,12,2010-12-17,0,,98.85183049,-0.994137166
-9.1,-12.4,77,98710,546,9999,227.0188644,308,0,87,16,0,16,2,13,7,8,0,0,1,0.05,12,4,12,2010-12-17,0,,100.1965902,-0.32817858
-8.8,-12.3,76,98690,497,9999,228.1418719,220,81,113,21,7,19,2,13,9,8,0,0,1,0.05,13,4,12,2010-12-17,0,,91.38422832,-0.274472764
-8.8,-11.8,79,98650,388,9999,225.0030133,236,7,86,20,17,15,2,9,5,7,0,0,1,0.05,14,4,12,2010-12-17,0,,87.24146823,-0.661731644
-8.8,-11.3,82,98680,226,9999,229.0295098,113,204,60,12,26,8,3,7,5,8,0,0,1,0.05,15,4,12,2010-12-17,0,,81.11903525,-0.533195866
-8.7,-11.3,81,98710,40,9999,229.3764584,12,0,21,2,3,2,2,7,2,8,0,0,1,0.05,16,4,12,2010-12-17,0,,80.38082255,-0.963714893
-8.9,-11.2,83,98710,0,9999,228.771398,0,0,0,0,0,0,2,9,4,8,0,0,1,0.05,17,4,12,2010-12-17,0,,94.65224979,0.393531748
-8.9,-11.6,81,98720,0,9999,218.6366591,0,0,0,0,0,0,2,7,7,4,0,0,1,0,18,4,12,2010-12-17,0,,99.59131374,-0.807352318
-9,-11.3,83,98710,0,9999,228.3367934,0,0,0,0,0,0,2,9,2,8,0,0,1,0,19,4,12,2010-12-17,0,,100.1503434,-0.371497577
-9,-11.2,84,98680,0,9999,228.4251027,0,0,0,0,0,0,2,6,0,8,0,0,1,0,20,4,12,2010-12-17,0,,100.2394999,-0.287355759
-9,-12.1,78,98700,0,9999,217.8820943,0,0,0,0,0,0,2,9,6,4,0,0,1,0,21,4,12,2010-12-17,0,,100.1886564,-0.335662565
-9.3,-12,81,98670,0,9999,226.6843648,0,0,0,0,0,0,2,9,9,8,0,0,1,0,22,4,12,2010-12-17,0,,0,0
-9.2,-11.9,81,98670,0,9999,223.5566214,0,0,0,0,0,0,2,6,9,7,0,0,1,0,23,4,12,2010-12-17,0,,0,0
-9.3,-12.1,80,98670,0,9999,223.0442767,0,0,0,0,0,0,3,6,3,7,0,0,1,0,0,5,12,2010-12-18,0,,0.822766207,0.733030195
-10.1,-12.5,83,98640,0,9999,220.0066076,0,0,0,0,0,0,3,6,8,7,0,0,1,0,1,5,12,2010-12-18,0,,2.123487925,0.851114572
-10.7,-12.7,85,98610,0,9999,217.8347507,0,0,0,0,0,0,3,6,4,7,0,0,1,0,2,5,12,2010-12-18,0,,3.880219456,-0.673273213
-10.8,-12.8,85,98620,0,9999,217.4176829,0,0,0,0,0,0,4,4,5,7,0,0,1,0,3,5,12,2010-12-18,0,,3.274497696,-0.132514121
-11.1,-13,86,98560,0,9999,216.2548905,0,0,0,0,0,0,3,6,7,7,0,0,1,0,4,5,12,2010-12-18,0,,4.512622084,-0.980112862
-11.5,-13.3,86,98540,0,9999,214.6838971,0,0,0,0,0,0,3,6,6,7,0,0,1,0,5,5,12,2010-12-18,0,,26.57934678,0.992298232
-11.2,-13,87,98490,0,9999,215.9247934,0,0,0,0,0,0,3,4,4,7,0,0,1,0.1,6,5,12,2010-12-18,0,,56.02980832,-0.495890019
-10.9,-12.8,86,98440,2,9999,217.0861904,0,0,0,0,1000,0,4,4,9,7,0,0,1,0.2,7,5,12,2010-12-18,0,,118.4060909,-0.827381852
-10.4,-12.3,86,98420,136,9999,219.1750534,61,0,0,5,4,5,3,6,0,7,0,0,1,0.95,8,5,12,2010-12-18,0,,101.012864,0.463462821
-10,-11.9,86,98400,319,9999,220.8571006,183,0,22,9,0,9,3,6,8,7,0,0,1,0.95,9,5,12,2010-12-18,0,,93.52369932,-0.662446758
-9.6,-11.6,85,98360,454,9999,222.4626934,295,0,59,35,57,17,3,6,2,7,0,0,1,0.975703227,10,5,12,2010-12-18,0,,88.14600217,0.180414519
-9.4,-11.5,85,98340,531,9999,226.7804248,347,92,98,41,81,11,3,7,6,8,0,0,1,0.95,11,5,12,2010-12-18,0,,81.82306815,0.141185845
-9,-11.4,83,98260,546,9999,218.4749223,365,97,115,41,79,11,4,6,7,4,0,0,1,0.513528014,12,5,12,2010-12-18,0,,81.39444543,-0.283041265
-8.4,-11.1,81,98210,497,9999,230.5978653,329,0,90,36,68,12,3,6,3,8,0,0,1,0.95,13,5,12,2010-12-18,0,,74.65235284,-0.678611702
-8.5,-10.7,84,98170,388,9999,220.7304789,234,0,40,29,72,9,3,6,5,4,0,0,1,0.975703227,14,5,12,2010-12-18,0,,74.00091866,-0.984988095
-8.4,-10.9,82,98130,227,9999,230.7759249,119,0,15,14,49,6,3,7,0,8,0,0,1,0.95,15,5,12,2010-12-18,0,,72.90645164,-0.605043584
-8.4,-10.7,83,98140,41,9999,214.2655326,14,221,20,2,6,1,2,7,8,1,0,0,1,0.95,16,5,12,2010-12-18,0,,68.80663949,-0.303533454
-8.2,-10.9,81,98110,0,9999,221.5627871,0,0,0,0,0,0,3,7,9,4,0,0,1,0.3,17,5,12,2010-12-18,0,,81.68021265,-0.001196343
-8.3,-11.1,80,98100,0,9999,221.0575967,0,0,0,0,0,0,2,7,5,4,0,0,1,0.1,18,5,12,2010-12-18,0,,88.23823171,0.270235294
-8.9,-11.7,80,98060,0,9999,218.5518735,0,0,0,0,0,0,2,7,8,4,0,0,1,0.1,19,5,12,2010-12-18,0,,90.2749961,0.738734526
-9,-12.1,78,98010,0,9999,217.8820943,0,0,0,0,0,0,3,4,7,4,0,0,1,0.1,20,5,12,2010-12-18,0,,91.1724232,-0.066187824
-9.4,-12.6,77,98000,0,9999,222.2723186,0,0,0,0,0,0,3,6,8,7,0,0,1,0.1,21,5,12,2010-12-18,0,,92.07712288,-0.82541443
-9.7,-12.7,79,97970,0,9999,221.1757136,0,0,0,0,0,0,2,6,1,7,0,0,1,0.05,22,5,12,2010-12-18,0,,0,0
-10.2,-13.5,77,97990,0,9999,218.8127613,0,0,0,0,0,0,2,7,1,7,0,0,1,0.05,23,5,12,2010-12-18,0,,0,0
-10.6,-13.5,79,97990,0,9999,217.4836064,0,0,0,0,0,0,2,7,4,7,0,0,1,0,0,6,12,2010-12-19,0,,0,0
-11.1,-13.5,82,97980,0,9999,215.8306889,0,0,0,0,0,0,2,6,3,7,0,0,1,0,1,6,12,2010-12-19,0,,1.206547794,0.934391733
-11.1,-14,79,97950,0,9999,215.4056692,0,0,0,0,0,0,2,7,2,7,0,0,1,0,2,6,12,2010-12-19,0,,2.904426156,0.234949387
-11,-13.8,80,97950,0,9999,199.6645025,0,0,0,0,0,0,1,9,9,0,0,0,1,0,3,6,12,2010-12-19,0,,3.858006615,-0.656684434
-11.4,-13.9,82,97950,0,9999,208.5896926,0,0,0,0,0,0,1,9,4,4,0,0,1,0,4,6,12,2010-12-19,0,,6.543754511,0.257630583
-11.9,-14.2,83,97920,0,9999,212.6176232,0,0,0,0,0,0,1,11,4,7,0,0,1,0,5,6,12,2010-12-19,0,,28.30457829,-0.030239797
-11.4,-13.8,82,97920,0,9999,214.5897244,0,0,0,0,0,0,1,11,2,7,0,0,1,0.1,6,6,12,2010-12-19,0,,53.06089268,0.339309197
-11.4,-14.1,80,97930,2,9999,208.4249703,0,0,0,0,1000,0,2,9,4,4,0,0,1,0.2,7,6,12,2010-12-19,0,,115.9117078,0.321412144
-11.7,-14.3,81,97970,134,9999,213.1854336,51,0,0,6,17,5,1,9,4,7,0,0,1,0.95,8,6,12,2010-12-19,0,,100.0609156,-0.452930252
-12.5,-15.1,81,98050,317,9999,204.1296739,159,0,8,21,56,8,2,7,8,4,0,0,1,0.95,9,6,12,2010-12-19,0,,96.41002752,0.830132198
-12.4,-15.2,80,98090,452,9999,204.3618266,258,0,26,34,77,9,2,7,1,4,0,0,1,0.975703227,10,6,12,2010-12-19,0,,94.02783455,-0.218176005
-12.1,-15.2,78,98140,530,9999,205.3044896,337,30,93,42,85,10,2,9,9,4,0,0,1,0.95,11,6,12,2010-12-19,0,,89.80113097,0.964898334
-11.8,-15.2,76,98150,545,9999,206.2504101,302,34,109,44,87,10,2,11,2,4,0,0,1,0.513528014,12,6,12,2010-12-19,0,,88.02272376,0.058096728
-11.4,-15,75,98110,497,9999,201.2947787,238,798,58,40,85,9,1,15,8,1,0,0,1,0.95,13,6,12,2010-12-19,0,,75.56732159,0.168293188
-11.2,-14.4,77,98140,389,9999,198.5839619,94,753,52,29,74,8,2,7,5,0,0,0,1,0.975703227,14,6,12,2010-12-19,0,,69.14683062,0.031786886
-11.5,-15.2,74,98210,228,9999,207.1995955,40,636,40,14,49,6,2,11,9,4,0,0,1,0.95,15,6,12,2010-12-19,0,,67.37850377,-0.986296822
-11.5,-14.7,77,98290,41,9999,207.6122855,9,0,34,2,6,2,2,9,2,4,0,0,1,0.95,16,6,12,2010-12-19,0,,70.60730137,0.996917842
-12.3,-15.2,79,98350,0,9999,204.6756862,0,0,0,0,0,0,2,7,2,4,0,0,1,0.3,17,6,12,2010-12-19,0,,84.18642629,0.594445053
-12.6,-15.5,79,98390,0,9999,203.4913387,0,0,0,0,0,0,4,4,2,4,0,0,1,0.1,18,6,12,2010-12-19,0,,93.51825624,-0.666514385
-12.9,-15.9,78,98430,0,9999,202.2311296,0,0,0,0,0,0,3,4,5,4,0,0,1,0.1,19,6,12,2010-12-19,0,,95.87265899,0.998537868
-14.1,-16.9,79,98420,0,9999,206.5726705,0,0,0,0,0,0,5,2,1,8,0,0,1,0.1,20,6,12,2010-12-19,0,,99.03081149,-0.997505828
-15,-17.6,80,98460,0,9999,188.4597383,0,0,0,0,0,0,24.13238384,0,2,1,0,0,1,0.1,21,6,12,2010-12-19,0,,101.6908315,0.916749823
-15,-17.4,82,98470,0,9999,185.06334,0,0,0,0,0,0,4,2,6,0,0,0,1,0.05,22,6,12,2010-12-19,0,,0,0
-15.1,-17.5,82,98480,0,9999,188.2441771,0,0,0,0,0,0,4,2,6,1,0,0,1,0.05,23,6,12,2010-12-19,0,,0,0
-15.4,-17.8,82,98540,0,9999,187.1414225,0,0,0,0,0,0,2,6,1,1,0,0,1,0,0,0,12,2010-12-20,0,,0,0
-15.7,-18.2,81,98560,0,9999,191.8686625,0,0,0,0,0,0,24.13238384,0,6,4,0,0,1,0,1,0,12,2010-12-20,0,,0,0
-15.4,-17.8,82,98610,0,9999,187.1414225,0,0,0,0,0,0,5,2,8,1,0,0,1,0,2,0,12,2010-12-20,0,,0,0
-15.6,-18.1,81,98700,0,9999,192.2455715,0,0,0,0,0,0,4,2,4,4,0,0,1,0,3,0,12,2010-12-20,0,,1.213073848,0.936696708
-16.1,-18.4,82,98670,0,9999,184.6629239,0,0,0,0,0,0,5,2,8,1,0,0,1,0,4,0,12,2010-12-20,0,,2.070252986,0.877842924
-15.8,-18.4,80,98670,0,9999,185.527011,0,0,0,0,0,0,24.13238384,0,7,1,0,0,1,0,5,0,12,2010-12-20,0,,18.50271258,-0.339930825
-16.5,-19,81,98720,0,9999,179.6195269,0,0,0,0,0,0,2,2,7,0,0,0,1,0.1,6,0,12,2010-12-20,0,,48.33819487,-0.937127099
-17.1,-19.5,82,98740,2,9999,177.5787494,0,0,0,0,1000,0,2,4,8,0,0,0,1,0.2,7,0,12,2010-12-20,0,,126.7397582,0.880090161
-18.2,-20.6,81,98730,132,9999,177.083618,62,0,0,3,0,3,2,6,2,1,0,0,1,0.95,8,0,12,2010-12-20,0,,113.4328378,0.329243478
-18.4,-20.8,81,98730,316,9999,187.1387628,178,0,19,17,34,10,2,4,0,7,0,0,1,0.95,9,0,12,2010-12-20,0,,110.2827966,-0.321254324
-17.7,-20.3,80,98850,451,9999,189.5994581,327,101,64,30,41,17,1,6,2,7,0,0,1,0.975703227,10,0,12,2010-12-20,0,,105.6194824,-0.930093689
-16,-18.8,79,98820,529,9999,193.6520935,402,9,89,18,3,17,2,6,1,6,0,0,1,0.95,11,0,12,2010-12-20,0,,98.91124085,-0.998803277
-14.7,-17.6,79,98820,545,9999,198.5708262,365,38,110,20,2,19,2,6,8,6,0,0,1,0.513528014,12,0,12,2010-12-20,0,,96.20010681,0.928095715
-13.6,-16.8,77,98720,497,9999,202.6306609,353,49,110,14,0,14,2,9,8,6,0,0,1,0.95,13,0,12,2010-12-20,0,,87.65825212,-0.301573139
-12.6,-16,76,98720,389,9999,206.4370936,255,0,69,24,31,15,2,7,7,6,0,0,1,0.975703227,14,0,12,2010-12-20,0,,84.23490486,0.554778559
-11.8,-15.2,76,98750,229,9999,209.6554876,130,0,43,15,32,10,2,7,5,6,0,0,1,0.95,15,0,12,2010-12-20,0,,80.86673015,-0.72750529
-10.9,-14.3,76,98760,42,9999,213.3215127,15,0,10,2,6,2,2,9,9,6,0,0,1,0.95,16,0,12,2010-12-20,0,,78.39635234,0.142972379
-10.8,-14.1,77,98750,0,9999,213.8163703,0,0,0,0,0,0,2,13,6,6,0,0,1,0.3,17,0,12,2010-12-20,0,,88.45273282,0.468982628
-10.2,-13.7,75,98710,0,9999,216.1211665,0,0,0,0,0,0,2,11,2,6,0,0,1,0.1,18,0,12,2010-12-20,0,,94.11224812,-0.135116944
-9.9,-13.1,77,98690,0,9999,217.6224703,0,0,0,0,0,0,2,13,2,6,0,0,1,0.1,19,0,12,2010-12-20,0,,93.84130476,-0.395373867
-9.1,-12.3,78,98720,0,9999,220.9716088,0,0,0,0,0,0,2,9,5,6,0,0,1,0.1,20,0,12,2010-12-20,0,,92.35756031,-0.949416774
-8.7,-11.8,78,98720,0,9999,222.7472835,0,0,0,0,0,0,2,11,7,6,0,0,1,0.1,21,0,12,2010-12-20,0,,90.69915316,0.395887209
-9,-10.8,87,98690,0,9999,222.5970649,0,0,0,0,0,0,2,13,3,6,0,0,1,0.05,22,0,12,2010-12-20,0,,0,0
-9.2,-10.9,87,98700,0,9999,221.8377618,0,0,0,0,0,0,2,11,7,6,0,0,1,0.05,23,0,12,2010-12-20,0,,0.614717552,0.576727803
-9.3,-11.2,86,98730,0,9999,221.2451758,0,0,0,0,0,0,2,11,3,6,0,0,1,0,0,1,12,2010-12-21,0,,3.158419744,-0.016826296
-9.4,-11.4,85,98750,0,9999,220.738925,0,0,0,0,0,0,2,11,1,6,0,0,1,0,1,1,12,2010-12-21,0,,3.734712152,-0.55895043
-9.6,-11.5,86,98780,0,9999,222.5489297,0,0,0,0,0,0,2,9,5,7,0,0,1,0,2,1,12,2010-12-21,0,,4.38347512,-0.946393741
-9.7,-11.4,87,98850,0,9999,222.2972312,0,0,0,0,0,0,2,7,0,7,0,0,1,0,3,1,12,2010-12-21,0,,3.810487193,-0.620119124
-9.6,-11.3,87,98890,0,9999,222.7213034,0,0,0,0,0,0,2,9,6,7,0,0,1,0,4,1,12,2010-12-21,0,,4.505766775,-0.978729469
-9.7,-11.5,87,98930,0,9999,219.6506772,0,0,0,0,0,0,1,11,4,6,0,0,1,0,5,1,12,2010-12-21,0,,25.61044329,0.459739698
-9.7,-11.6,86,98990,0,9999,222.1250532,0,0,0,0,0,0,2,9,0,7,0,0,1,0.1,6,1,12,2010-12-21,0,,50.5461772,0.277023268
-9.5,-11.3,87,99050,1,9999,223.0597213,0,0,0,0,1000,0,2,9,5,7,0,0,1,0.2,7,1,12,2010-12-21,0,,109.8960276,0.059679792
-9.3,-11,87,99140,130,9999,223.9972065,63,0,0,6,15,4,2,13,1,7,0,0,1,0.95,8,1,12,2010-12-21,0,,91.91976738,-0.726751225
-9,-10.7,87,99200,314,9999,225.2786518,150,0,20,21,30,14,2,13,5,7,0,0,1,0.95,9,1,12,2010-12-21,0,,86.31795762,-0.997125499
-8.9,-10.7,87,99280,450,9999,219.3982731,298,0,21,21,17,16,2,17,8,4,0,0,1,0.975703227,10,1,12,2010-12-21,0,,84.37669301,0.431638701
-8.7,-10.5,87,99370,529,9999,220.2330248,385,0,33,29,26,19,36,15,3,4,0,0,1,0.95,11,1,12,2010-12-21,0,,81.63451567,-0.046876139
-9.1,-10.9,87,99390,545,9999,218.5659261,400,0,94,21,4,19,36,15,4,4,0,0,1,0.513528014,12,1,12,2010-12-21,0,,82.88392099,0.932946386
-9.2,-11,87,99410,498,9999,218.1506528,359,12,103,17,2,16,36,15,0,4,0,0,1,0.95,13,1,12,2010-12-21,0,,77.29245373,0.948149692
-9.7,-11.7,85,99490,390,9999,215.915771,268,45,94,8,0,8,35,9,6,4,0,0,1,0.975703227,14,1,12,2010-12-21,0,,73.19699731,-0.807774072
-9.9,-12,85,99570,230,9999,215.0097703,140,535,51,2,0,2,35,11,6,4,0,0,1,0.95,15,1,12,2010-12-21,0,,66.63584433,-0.615009965
-10.2,-11.9,87,99660,43,9999,214.11401,17,0,33,1,0,1,36,13,0,4,0,0,1,0.95,16,1,12,2010-12-21,0,,71.10368319,0.913964129
-10.8,-12.5,87,99750,0,9999,211.6700432,0,0,0,0,0,0,36,9,9,4,0,0,1,0.3,17,1,12,2010-12-21,0,,84.3929286,0.416937198
-10.9,-12.6,87,99840,0,9999,211.2647835,0,0,0,0,0,0,34,7,1,4,0,0,1,0.1,18,1,12,2010-12-21,0,,92.01248646,-0.787227177
-11.1,-13,86,99930,0,9999,210.291252,0,0,0,0,0,0,33,9,4,4,0,0,1,0.1,19,1,12,2010-12-21,0,,94.30864242,0.060825244
-11.2,-13,87,99980,0,9999,209.970258,0,0,0,0,0,0,32,9,5,4,0,0,1,0.1,20,1,12,2010-12-21,0,,96.29449673,0.888871229
